ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
86110062990790869,2021-09,0.13635957647874544
86110062990790869,2021-09,0.13635957647874544
86110062990790869,2021-10,0.13635957647874544
86110062990790869,2021-10,0.13635957647874544
89342157110910412,2021-10,0.09251419638372914
89342157110910412,2021-10,0.09251419638372914
93982185886107798,2021-07,0.11129434035174175
93982185886107798,2021-07,0.11129434035174175
93982185886107798,2021-07,0.11129434035174175
93982185886107798,2021-07,0.11129434035174175
93982185886107798,2021-08,0.11129434035174175
93982185886107798,2021-08,0.11436440238223751
93982185886107798,2021-09,0.11368519746164356
93982185886107798,2021-09,0.11368519746164356
93982185886107798,2021-10,0.13720219293392505
93982185886107798,2021-10,0.1408736385901127
93982185886107798,2021-11,0.22220674473285776
93982185886107798,2021-11,0.12523961287068888
107343823625119033,2021-07,0.07106450283996714
107343823625119033,2021-08,0.07197514105846273
107343823625119033,2021-08,0.10455530001841859
107343823625119033,2021-08,0.07197514105846273
107343823625119033,2021-08,0.07197514105846273
107343823625119033,2021-08,0.07197514105846273
107343823625119033,2021-09,0.17879430683096542
107343823625119033,2021-09,0.07106450283996714
107343823625119033,2021-09,0.07106450283996714
107343823625119033,2021-09,0.07106450283996714
107343823625119033,2021-09,0.07106450283996714
107343823625119033,2021-10,0.07595979834131725
107343823625119033,2021-11,0.07595979834131725
107343823625119033,2021-11,0.07382397148327012
107343823625119033,2021-11,0.07595979834131725
113538242419211987,2021-07,0.07289548672568422
113538242419211987,2021-11,0.07777197242459893
121658372387044248,2021-07,0.07409761752566014
121658372387044248,2021-07,0.07409761752566014
121658372387044248,2021-07,0.07409761752566014
121658372387044248,2021-08,0.0748183303307344
121658372387044248,2021-08,0.0748183303307344
121658372387044248,2021-08,0.0748183303307344
121658372387044248,2021-10,0.0748183303307344
121658372387044248,2021-10,0.0748183303307344
121658372387044248,2021-10,0.07379517069316396
121658372387044248,2021-11,0.0748183303307344
165658847908185334,2021-07,0.10520666106760306
165658847908185334,2021-10,0.10520666106760306
170089315547146305,2021-07,0.08779958379923808
170089315547146305,2021-07,0.08779958379923808
170089315547146305,2021-07,0.08901999348838752
170089315547146305,2021-07,0.08779958379923808
170089315547146305,2021-08,0.08413031205490246
170089315547146305,2021-08,0.08456541806643027
170089315547146305,2021-08,0.22156047974497003
170089315547146305,2021-08,0.08456541806643027
170089315547146305,2021-08,0.08831728857323352
170089315547146305,2021-08,0.10777076722451498
170089315547146305,2021-08,0.08456541806643027
170089315547146305,2021-08,0.08456541806643027
170089315547146305,2021-08,0.08413031205490246
170089315547146305,2021-08,0.08456541806643027
170089315547146305,2021-08,0.08456541806643027
170089315547146305,2021-08,0.08413031205490246
170089315547146305,2021-09,0.08563311213986129
170089315547146305,2021-09,0.08682627432064106
170089315547146305,2021-09,0.08682627432064106
170089315547146305,2021-09,0.08563311213986129
170089315547146305,2021-09,0.08563311213986129
170089315547146305,2021-09,0.08563311213986129
170089315547146305,2021-10,0.08563311213986129
170089315547146305,2021-10,0.09113407197056232
170089315547146305,2021-10,0.08682627432064106
170089315547146305,2021-10,0.08682627432064106
170089315547146305,2021-10,0.08563311213986129
170089315547146305,2021-10,0.08563311213986129
170089315547146305,2021-10,0.09113407197056232
170089315547146305,2021-11,0.08563311213986129
170089315547146305,2021-11,0.08682627432064106
170089315547146305,2021-11,0.08563311213986129
170089315547146305,2021-11,0.08563311213986129
175003104385133396,2021-07,0.24208612418350403
175003104385133396,2021-07,0.06904174893334315
175003104385133396,2021-08,0.07442849172393501
175003104385133396,2021-09,0.06992841829156357
175003104385133396,2021-09,0.06992841829156357
175003104385133396,2021-10,0.24208612418350403
175003104385133396,2021-10,0.06992841829156357
175003104385133396,2021-10,0.06992841829156357
175003104385133396,2021-11,0.06904174893334315
180672270337706285,2021-07,0.29260544879222783
180672270337706285,2021-07,0.29260544879222783
180672270337706285,2021-07,0.29260544879222783
180672270337706285,2021-07,0.29260544879222783
180672270337706285,2021-07,0.29260544879222783
180672270337706285,2021-07,0.29260544879222783
180672270337706285,2021-07,0.29260544879222783
180672270337706285,2021-08,0.2857766555347176
180672270337706285,2021-08,0.29260544879222783
180672270337706285,2021-08,0.29260544879222783
180672270337706285,2021-08,0.29260544879222783
180672270337706285,2021-09,0.29260544879222783
180672270337706285,2021-09,0.29260544879222783
180672270337706285,2021-10,0.29260544879222783
180672270337706285,2021-10,0.28594480878308787
180672270337706285,2021-10,0.29260544879222783
180672270337706285,2021-10,0.2814871158692107
187117706370645370,2021-07,0.21830552119012425
187117706370645370,2021-07,0.16639112342132575
187117706370645370,2021-07,0.2080058167633326
187117706370645370,2021-07,0.21830552119012425
187117706370645370,2021-07,0.2080058167633326
187117706370645370,2021-08,0.2080058167633326
187117706370645370,2021-08,0.25445150449180826
187117706370645370,2021-08,0.21830552119012425
187117706370645370,2021-08,0.2080058167633326
187117706370645370,2021-09,0.15639147140104237
187117706370645370,2021-09,0.2080058167633326
187117706370645370,2021-09,0.22864152653572664
187117706370645370,2021-09,0.1873176933391372
187117706370645370,2021-09,0.2080058167633326
187117706370645370,2021-09,0.2080058167633326
187117706370645370,2021-09,0.2080058167633326
187117706370645370,2021-09,0.2080058167633326
187117706370645370,2021-10,0.1873176933391372
187117706370645370,2021-10,0.2080058167633326
187117706370645370,2021-10,0.2080058167633326
187117706370645370,2021-10,0.2080058167633326
187117706370645370,2021-10,0.2080058167633326
187117706370645370,2021-10,0.15639147140104237
187117706370645370,2021-11,0.23049649227486882
187117706370645370,2021-11,0.26742391254529124
187117706370645370,2021-11,0.1637701036130754
187117706370645370,2021-11,0.23049649227486882
191536915328669008,2021-07,0.29509412901587234
191536915328669008,2021-07,0.29509412901587234
191536915328669008,2021-10,0.291934882756149
209314261782935157,2021-10,0.29602827127236464
209477776078372134,2021-07,0.06124016225597276
209477776078372134,2021-07,0.06124016225597276
209477776078372134,2021-07,0.06124016225597276
209477776078372134,2021-07,0.06124016225597276
226405871752897670,2021-07,0.06542564396080648
226405871752897670,2021-08,0.06474319982847411
226405871752897670,2021-08,0.06474319982847411
226405871752897670,2021-08,0.06474319982847411
226405871752897670,2021-08,0.06474319982847411
226405871752897670,2021-08,0.06474319982847411
226405871752897670,2021-08,0.06474319982847411
226405871752897670,2021-09,0.06542564396080648
226405871752897670,2021-09,0.06542564396080648
226405871752897670,2021-11,0.06391775898232639
234898976850399181,2021-07,0.12270601760928934
234898976850399181,2021-07,0.12270601760928934
234898976850399181,2021-07,0.12270601760928934
234898976850399181,2021-08,0.11348013500376775
234898976850399181,2021-09,0.11348013500376775
234898976850399181,2021-09,0.11348013500376775
234898976850399181,2021-10,0.28096559034454915
234898976850399181,2021-10,0.11348013500376775
234898976850399181,2021-10,0.11348013500376775
234898976850399181,2021-11,0.11393515534293706
234898976850399181,2021-11,0.11393515534293706
238894451665334246,2021-11,0.26320969952764456
255928150711119413,2021-09,0.2907574217399701
257162352336759783,2021-07,0.06783002821991632
257162352336759783,2021-08,0.06783002821991632
257162352336759783,2021-08,0.06783002821991632
257162352336759783,2021-08,0.06783002821991632
257162352336759783,2021-08,0.06783002821991632
257162352336759783,2021-09,0.06982518822579489
257162352336759783,2021-09,0.06982518822579489
257162352336759783,2021-09,0.06982518822579489
257162352336759783,2021-10,0.06783002821991632
257162352336759783,2021-10,0.06783002821991632
257162352336759783,2021-10,0.06783002821991632
257162352336759783,2021-10,0.06783002821991632
257162352336759783,2021-11,0.06783002821991632
257162352336759783,2021-11,0.06783002821991632
257162352336759783,2021-11,0.06783002821991632
257162352336759783,2021-11,0.06783002821991632
257162352336759783,2021-11,0.06783002821991632
271068078606473697,2021-07,0.06198347716567265
271068078606473697,2021-10,0.06198347716567265
271068078606473697,2021-11,0.06198347716567265
274692171162531764,2021-07,0.10038018401388804
274692171162531764,2021-07,0.10038018401388804
274692171162531764,2021-07,0.10038018401388804
274692171162531764,2021-07,0.10038018401388804
274692171162531764,2021-07,0.10038018401388804
274692171162531764,2021-07,0.10038018401388804
274692171162531764,2021-07,0.10038018401388804
274692171162531764,2021-07,0.10038018401388804
274692171162531764,2021-08,0.10038018401388804
274692171162531764,2021-08,0.10038018401388804
274692171162531764,2021-08,0.10038018401388804
274692171162531764,2021-08,0.10038018401388804
274692171162531764,2021-08,0.10038018401388804
274692171162531764,2021-08,0.10038018401388804
274692171162531764,2021-08,0.10038018401388804
274692171162531764,2021-08,0.10038018401388804
274692171162531764,2021-09,0.10446352996574035
274692171162531764,2021-09,0.10446352996574035
274692171162531764,2021-09,0.10446352996574035
274692171162531764,2021-09,0.10446352996574035
274692171162531764,2021-09,0.10446352996574035
274692171162531764,2021-09,0.10446352996574035
274692171162531764,2021-09,0.1297038031004211
274692171162531764,2021-09,0.10446352996574035
274692171162531764,2021-09,0.10446352996574035
274692171162531764,2021-09,0.10446352996574035
274692171162531764,2021-10,0.10186797987899071
274692171162531764,2021-10,0.10472341759039622
274692171162531764,2021-10,0.10186797987899071
274692171162531764,2021-10,0.10186797987899071
274692171162531764,2021-10,0.10186797987899071
274692171162531764,2021-10,0.10186797987899071
274692171162531764,2021-10,0.10186797987899071
287529573188507001,2021-07,0.06953174637942199
287529573188507001,2021-09,0.07310897266283313
287529573188507001,2021-10,0.07042423250334037
295375823203017296,2021-07,0.06180447526988244
295375823203017296,2021-07,0.06180447526988244
295375823203017296,2021-07,0.06180447526988244
295375823203017296,2021-07,0.06180447526988244
295375823203017296,2021-07,0.06180447526988244
295375823203017296,2021-08,0.06180447526988244
295375823203017296,2021-09,0.06180447526988244
295375823203017296,2021-09,0.06180447526988244
295375823203017296,2021-10,0.06180447526988244
295375823203017296,2021-10,0.06180447526988244
295375823203017296,2021-11,0.06180447526988244
295375823203017296,2021-11,0.06180447526988244
312543480920432545,2021-07,0.23456443877703292
312543480920432545,2021-07,0.059281101296250686
312543480920432545,2021-07,0.059281101296250686
312543480920432545,2021-07,0.059281101296250686
312543480920432545,2021-07,0.059281101296250686
312543480920432545,2021-07,0.059281101296250686
312543480920432545,2021-08,0.061041268504025734
312543480920432545,2021-08,0.061041268504025734
312543480920432545,2021-08,0.061041268504025734
312543480920432545,2021-08,0.061041268504025734
312543480920432545,2021-08,0.061041268504025734
312543480920432545,2021-08,0.061041268504025734
312543480920432545,2021-08,0.061041268504025734
312543480920432545,2021-09,0.059281101296250686
312543480920432545,2021-09,0.059281101296250686
312543480920432545,2021-09,0.059281101296250686
312543480920432545,2021-09,0.059281101296250686
312543480920432545,2021-09,0.059281101296250686
312543480920432545,2021-09,0.059281101296250686
312543480920432545,2021-09,0.059281101296250686
312543480920432545,2021-09,0.059281101296250686
312543480920432545,2021-10,0.059281101296250686
312543480920432545,2021-10,0.059281101296250686
312543480920432545,2021-10,0.059281101296250686
312543480920432545,2021-10,0.059281101296250686
312543480920432545,2021-10,0.059281101296250686
312543480920432545,2021-10,0.059281101296250686
312543480920432545,2021-11,0.059281101296250686
312543480920432545,2021-11,0.23456443877703292
312543480920432545,2021-11,0.059281101296250686
312543480920432545,2021-11,0.059281101296250686
312543480920432545,2021-11,0.059281101296250686
312543480920432545,2021-11,0.059281101296250686
312543480920432545,2021-11,0.059281101296250686
312543480920432545,2021-11,0.059281101296250686
312543480920432545,2021-11,0.059281101296250686
314309872114206760,2021-07,0.1981567362317254
314309872114206760,2021-07,0.1981567362317254
314309872114206760,2021-08,0.18215918751081908
314309872114206760,2021-08,0.18215918751081908
314309872114206760,2021-08,0.18215918751081908
314309872114206760,2021-08,0.18215918751081908
314309872114206760,2021-08,0.18215918751081908
314309872114206760,2021-08,0.18215918751081908
314309872114206760,2021-08,0.18215918751081908
314309872114206760,2021-08,0.18215918751081908
314309872114206760,2021-09,0.14908535258906663
314309872114206760,2021-09,0.14908535258906663
314309872114206760,2021-09,0.14908535258906663
314309872114206760,2021-09,0.14908535258906663
314309872114206760,2021-09,0.14908535258906663
314309872114206760,2021-09,0.14908535258906663
314309872114206760,2021-09,0.14908535258906663
314309872114206760,2021-09,0.14908535258906663
314309872114206760,2021-09,0.14908535258906663
314309872114206760,2021-09,0.14908535258906663
314309872114206760,2021-09,0.14908535258906663
314309872114206760,2021-09,0.14908535258906663
314309872114206760,2021-09,0.14908535258906663
314309872114206760,2021-10,0.14908535258906663
324916756972236008,2021-07,0.15313756052063135
324916756972236008,2021-07,0.2498450910797792
324916756972236008,2021-07,0.15313756052063135
324916756972236008,2021-07,0.15313756052063135
324916756972236008,2021-07,0.15313756052063135
324916756972236008,2021-07,0.15715775466073179
324916756972236008,2021-07,0.15715775466073179
324916756972236008,2021-08,0.15313756052063135
324916756972236008,2021-08,0.15313756052063135
324916756972236008,2021-08,0.15715775466073179
324916756972236008,2021-08,0.15698238888530194
324916756972236008,2021-08,0.15313756052063135
324916756972236008,2021-08,0.15715775466073179
324916756972236008,2021-09,0.15715775466073179
324916756972236008,2021-09,0.15313756052063135
324916756972236008,2021-09,0.15313756052063135
324916756972236008,2021-09,0.15715775466073179
324916756972236008,2021-09,0.15715775466073179
324916756972236008,2021-09,0.15715775466073179
324916756972236008,2021-09,0.15313756052063135
324916756972236008,2021-10,0.13113706007786383
324916756972236008,2021-10,0.13356268433373156
324916756972236008,2021-10,0.13356268433373156
324916756972236008,2021-10,0.14239397473840432
324916756972236008,2021-10,0.13356268433373156
324916756972236008,2021-11,0.13356268433373156
324916756972236008,2021-11,0.1371522204800929
324916756972236008,2021-11,0.13356268433373156
324916756972236008,2021-11,0.1371522204800929
324916756972236008,2021-11,0.1371522204800929
326257359176916767,2021-07,0.05907550580270916
326257359176916767,2021-08,0.05907550580270916
326257359176916767,2021-09,0.06516881421235078
326257359176916767,2021-09,0.06516881421235078
326257359176916767,2021-09,0.06516881421235078
326257359176916767,2021-10,0.05907550580270916
340285351737204923,2021-07,0.11263893468240425
340285351737204923,2021-07,0.11263893468240425
340285351737204923,2021-07,0.11263893468240425
340285351737204923,2021-07,0.11776117438824225
340285351737204923,2021-08,0.11263893468240425
340285351737204923,2021-08,0.11263893468240425
340285351737204923,2021-08,0.11263893468240425
340285351737204923,2021-09,0.12567546704530372
340285351737204923,2021-09,0.12567546704530372
340285351737204923,2021-09,0.12567546704530372
340285351737204923,2021-09,0.12567546704530372
340285351737204923,2021-09,0.12567546704530372
340285351737204923,2021-09,0.12567546704530372
340285351737204923,2021-09,0.12567546704530372
340285351737204923,2021-09,0.12567546704530372
340285351737204923,2021-10,0.11907642132588162
340285351737204923,2021-10,0.11907642132588162
340285351737204923,2021-10,0.11907642132588162
340285351737204923,2021-10,0.11907642132588162
345033315379741874,2021-09,0.07013981651753966
345033315379741874,2021-10,0.07013981651753966
345447888460137901,2021-07,0.12042869733533218
345447888460137901,2021-08,0.12053652773159204
345447888460137901,2021-09,0.10481913533839624
410843023337872279,2021-07,0.06717984965644007
410843023337872279,2021-07,0.06717984965644007
410843023337872279,2021-07,0.06717984965644007
410843023337872279,2021-08,0.2708340287157869
410843023337872279,2021-09,0.14108876100929352
410843023337872279,2021-09,0.06717984965644007
410843023337872279,2021-09,0.06717984965644007
410843023337872279,2021-10,0.1948170063470414
410843023337872279,2021-10,0.06717984965644007
410843023337872279,2021-10,0.06717984965644007
410843023337872279,2021-10,0.06717984965644007
410843023337872279,2021-11,0.06717984965644007
410843023337872279,2021-11,0.06846151620259512
411246418132008456,2021-07,0.12477414612496245
417157680860985231,2021-07,0.05876488475963614
417157680860985231,2021-07,0.05876488475963614
417157680860985231,2021-08,0.05876488475963614
417157680860985231,2021-08,0.05876488475963614
417157680860985231,2021-08,0.05876488475963614
417157680860985231,2021-08,0.05876488475963614
417157680860985231,2021-08,0.05876488475963614
417157680860985231,2021-09,0.05876488475963614
417157680860985231,2021-09,0.05876488475963614
417157680860985231,2021-09,0.05876488475963614
417157680860985231,2021-09,0.05876488475963614
417157680860985231,2021-09,0.05876488475963614
417157680860985231,2021-09,0.2822028662050959
417157680860985231,2021-09,0.05876488475963614
417157680860985231,2021-09,0.05876488475963614
417157680860985231,2021-10,0.05876488475963614
417157680860985231,2021-10,0.05876488475963614
417157680860985231,2021-10,0.05876488475963614
417157680860985231,2021-10,0.2822028662050959
417157680860985231,2021-10,0.05876488475963614
417157680860985231,2021-10,0.05876488475963614
417157680860985231,2021-10,0.05876488475963614
417157680860985231,2021-10,0.05876488475963614
417157680860985231,2021-11,0.05876488475963614
417157680860985231,2021-11,0.05876488475963614
417157680860985231,2021-11,0.05876488475963614
417157680860985231,2021-11,0.05876488475963614
417157680860985231,2021-11,0.05876488475963614
459290606780222306,2021-07,0.05876488475963614
459290606780222306,2021-07,0.05876488475963614
459290606780222306,2021-07,0.05876488475963614
459290606780222306,2021-07,0.05876488475963614
459290606780222306,2021-07,0.05876488475963614
459290606780222306,2021-07,0.05876488475963614
459290606780222306,2021-07,0.05876488475963614
459290606780222306,2021-07,0.05876488475963614
459290606780222306,2021-07,0.05876488475963614
459290606780222306,2021-07,0.05876488475963614
459290606780222306,2021-07,0.05876488475963614
459290606780222306,2021-07,0.05876488475963614
459290606780222306,2021-07,0.05876488475963614
459290606780222306,2021-08,0.06493448687366209
459290606780222306,2021-08,0.06362022659727899
459290606780222306,2021-08,0.06362022659727899
459290606780222306,2021-08,0.06362022659727899
459290606780222306,2021-08,0.06362022659727899
459290606780222306,2021-08,0.06493448687366209
459290606780222306,2021-08,0.06362022659727899
459290606780222306,2021-08,0.06362022659727899
459290606780222306,2021-08,0.06493448687366209
459290606780222306,2021-08,0.06493448687366209
459290606780222306,2021-08,0.06362022659727899
459290606780222306,2021-08,0.06362022659727899
459290606780222306,2021-08,0.06493448687366209
459290606780222306,2021-08,0.06362022659727899
459290606780222306,2021-08,0.06493448687366209
459290606780222306,2021-09,0.06051071044979483
459290606780222306,2021-09,0.06051071044979483
459290606780222306,2021-09,0.06051071044979483
459290606780222306,2021-09,0.06051071044979483
459290606780222306,2021-09,0.06051071044979483
459290606780222306,2021-09,0.05876488475963614
459290606780222306,2021-09,0.06051071044979483
459290606780222306,2021-09,0.06051071044979483
459290606780222306,2021-09,0.06051071044979483
459290606780222306,2021-09,0.06051071044979483
459290606780222306,2021-09,0.06051071044979483
459290606780222306,2021-09,0.05876488475963614
459290606780222306,2021-09,0.06051071044979483
459290606780222306,2021-09,0.06051071044979483
459290606780222306,2021-09,0.06051071044979483
459290606780222306,2021-10,0.05876488475963614
459290606780222306,2021-10,0.05876488475963614
459290606780222306,2021-10,0.05876488475963614
459290606780222306,2021-10,0.05876488475963614
459290606780222306,2021-10,0.05876488475963614
459290606780222306,2021-10,0.05876488475963614
459290606780222306,2021-10,0.05876488475963614
459290606780222306,2021-10,0.05876488475963614
459290606780222306,2021-10,0.05876488475963614
459290606780222306,2021-10,0.05876488475963614
459290606780222306,2021-10,0.05876488475963614
459290606780222306,2021-10,0.05876488475963614
459290606780222306,2021-11,0.05876488475963614
459290606780222306,2021-11,0.05876488475963614
459290606780222306,2021-11,0.05876488475963614
459290606780222306,2021-11,0.05876488475963614
459290606780222306,2021-11,0.05876488475963614
459290606780222306,2021-11,0.05876488475963614
459290606780222306,2021-11,0.05876488475963614
459290606780222306,2021-11,0.05876488475963614
460993244124061972,2021-11,0.14300493029135908
460993244124061972,2021-11,0.13677302835139232
465309249432033993,2021-07,0.07244402539003128
465309249432033993,2021-07,0.07244402539003128
465309249432033993,2021-07,0.07244402539003128
465309249432033993,2021-07,0.07244402539003128
465309249432033993,2021-07,0.07244402539003128
465309249432033993,2021-08,0.07244402539003128
465309249432033993,2021-08,0.07244402539003128
465309249432033993,2021-08,0.07244402539003128
465309249432033993,2021-08,0.07244402539003128
465309249432033993,2021-08,0.07244402539003128
465309249432033993,2021-08,0.07244402539003128
465309249432033993,2021-08,0.09598230296435771
465309249432033993,2021-09,0.19920744325856288
465309249432033993,2021-09,0.09598230296435771
465309249432033993,2021-09,0.07244402539003128
465309249432033993,2021-10,0.09598230296435771
465309249432033993,2021-10,0.07244402539003128
465309249432033993,2021-10,0.07244402539003128
465309249432033993,2021-10,0.07244402539003128
465309249432033993,2021-11,0.07337094491228319
465309249432033993,2021-11,0.07337094491228319
465309249432033993,2021-11,0.07337094491228319
465309249432033993,2021-11,0.07337094491228319
472772897496154354,2021-07,0.06914956169263096
472772897496154354,2021-08,0.06914956169263096
472772897496154354,2021-08,0.06914956169263096
472772897496154354,2021-08,0.06914956169263096
472772897496154354,2021-08,0.06914956169263096
472772897496154354,2021-08,0.06914956169263096
472772897496154354,2021-09,0.06914956169263096
472772897496154354,2021-09,0.06914956169263096
472772897496154354,2021-09,0.06914956169263096
472772897496154354,2021-09,0.06914956169263096
472772897496154354,2021-10,0.06914956169263096
472772897496154354,2021-10,0.0748768898649855
472772897496154354,2021-11,0.06899450737132877
493667100055938118,2021-09,0.28329315428237817
493667100055938118,2021-11,0.28329315428237817
499242942549937267,2021-07,0.24262561721568024
499242942549937267,2021-07,0.27316077498591645
499242942549937267,2021-07,0.27316077498591645
499242942549937267,2021-07,0.24262561721568024
499242942549937267,2021-07,0.24262561721568024
499242942549937267,2021-07,0.24262561721568024
499242942549937267,2021-07,0.24262561721568024
499242942549937267,2021-07,0.24262561721568024
499242942549937267,2021-07,0.24262561721568024
499242942549937267,2021-07,0.24262561721568024
499242942549937267,2021-07,0.24262561721568024
499242942549937267,2021-07,0.24262561721568024
499242942549937267,2021-07,0.24262561721568024
499242942549937267,2021-07,0.24262561721568024
499242942549937267,2021-07,0.24262561721568024
499242942549937267,2021-07,0.24262561721568024
499242942549937267,2021-07,0.24262561721568024
499242942549937267,2021-08,0.22317962590464707
499242942549937267,2021-08,0.27316077498591645
499242942549937267,2021-08,0.22317962590464707
499242942549937267,2021-08,0.22317962590464707
503021894071666233,2021-07,0.16709923465156248
503021894071666233,2021-08,0.16277125177313675
503021894071666233,2021-08,0.16277125177313675
503021894071666233,2021-08,0.16277125177313675
503021894071666233,2021-10,0.16277125177313675
503021894071666233,2021-10,0.16277125177313675
503021894071666233,2021-10,0.16277125177313675
503021894071666233,2021-10,0.16277125177313675
503021894071666233,2021-11,0.16277125177313675
510795635145114083,2021-07,0.10069937598927609
510795635145114083,2021-07,0.09417004230466787
510795635145114083,2021-07,0.09417004230466787
510795635145114083,2021-07,0.09417004230466787
510795635145114083,2021-07,0.10069937598927609
510795635145114083,2021-07,0.09417004230466787
510795635145114083,2021-07,0.09417004230466787
510795635145114083,2021-08,0.09534637085182301
510795635145114083,2021-08,0.09802503126132871
510795635145114083,2021-08,0.09534637085182301
510795635145114083,2021-08,0.09534637085182301
510795635145114083,2021-09,0.10367846238510506
510795635145114083,2021-09,0.10656363088104014
510795635145114083,2021-09,0.10656363088104014
510795635145114083,2021-09,0.10656363088104014
510795635145114083,2021-09,0.10656363088104014
510795635145114083,2021-09,0.10656363088104014
510795635145114083,2021-10,0.09681919183409309
510795635145114083,2021-10,0.09681919183409309
510795635145114083,2021-10,0.09417004230466787
510795635145114083,2021-10,0.09417004230466787
510795635145114083,2021-11,0.09743218950373787
510795635145114083,2021-11,0.09743218950373787
510795635145114083,2021-11,0.1001629608307117
510795635145114083,2021-11,0.09743218950373787
510795635145114083,2021-11,0.1001629608307117
510795635145114083,2021-11,0.1001629608307117
511305041047444825,2021-07,0.07872565296771966
511305041047444825,2021-07,0.07872565296771966
511305041047444825,2021-07,0.07872565296771966
511305041047444825,2021-08,0.09372924121627522
511305041047444825,2021-09,0.28096559034454915
511305041047444825,2021-09,0.07872565296771966
511305041047444825,2021-09,0.07872565296771966
511305041047444825,2021-09,0.07872565296771966
511305041047444825,2021-10,0.08256566940699722
511305041047444825,2021-10,0.08256566940699722
511305041047444825,2021-10,0.07872565296771966
511305041047444825,2021-10,0.08256566940699722
511305041047444825,2021-11,0.080595222182862
521351744568531135,2021-08,0.0725311580495629
521351744568531135,2021-09,0.07662986781473476
521351744568531135,2021-10,0.07345910413912014
521351744568531135,2021-10,0.07345910413912014
521351744568531135,2021-11,0.0725311580495629
521351744568531135,2021-11,0.0725311580495629
524026009392362402,2021-07,0.0806152562377763
524026009392362402,2021-07,0.0806152562377763
524026009392362402,2021-08,0.07560058704261666
524026009392362402,2021-08,0.07560058704261666
524026009392362402,2021-09,0.2822028662050959
524026009392362402,2021-09,0.07560058704261666
524026009392362402,2021-10,0.078849347052111
524026009392362402,2021-10,0.2822028662050959
531805620371082364,2021-07,0.1235213904572214
531805620371082364,2021-08,0.11802161813609326
531805620371082364,2021-08,0.1235213904572214
531805620371082364,2021-09,0.28855917250082763
531805620371082364,2021-09,0.12086703801516527
531805620371082364,2021-09,0.11802161813609326
531805620371082364,2021-10,0.1235213904572214
531805620371082364,2021-10,0.11802161813609326
531805620371082364,2021-10,0.1235213904572214
531805620371082364,2021-11,0.28855917250082763
621182491555347581,2021-07,0.1512077432473124
